"date","location","mission","med_Blue_corr","med_Red_corr","med_Green_corr","med_Nir_corr","med_Swir1_corr","med_Swir2_corr","prop_clouds","prop_hillShadow","pCount_dswe1","pCount_dswe3","min_cloud_dist","mean_cloud_dist","system.index","CLOUD_COVER","IMAGE_QUALITY","IMAGE_QUALITY_TIRS","SUN_AZIMUTH","SUN_ELEVATION"
"1994-12-02","J","LANDSAT_5",0.0135354660340825,0.00769351585008308,0.011377603763958,0.010215231644396,-0.0450967145927762,-0.0630700848584568,0,1,15,4,127,133.333333333333,"1_2_LT05_018050_19941202",15,9,NA,137.21001914,40.84842986
"1994-12-02","K","LANDSAT_5",0.0114835298656029,0.00681050647966185,0.0100820579805134,0.00463988458185831,-0.0191976014321383,-0.0144152807524576,0,1,25,0,96,104.4,"1_2_LT05_018050_19941202",15,9,NA,137.21001914,40.84842986
"1994-12-02","L","LANDSAT_5",0.0156769388289273,0.00725144252921813,0.0198542453547683,0.00973441558697024,-0.0439668654492477,-0.0149813884289463,0,1,26,0,132,138,"1_2_LT05_018050_19941202",15,9,NA,137.21001914,40.84842986
"1994-12-02","M","LANDSAT_5",0.0112226537766576,0.00368542104050272,0.00998792543823708,-0.000131614572528057,-0.0191976014321383,0.0328841070100315,0,1,25,0,156,162.36,"1_2_LT05_018050_19941202",15,9,NA,137.21001914,40.84842986
"1994-12-02","R","LANDSAT_5",0.0110921506365174,0.004229107454912,0.0107413235579954,0.00506204210414636,0.00385068761046033,0.008377470681356,0,1,22,0,162,169.863636363636,"1_2_LT05_018050_19941202",15,9,NA,137.21001914,40.84842986
"1995-01-03","B","LANDSAT_5",0.0202783515020304,0.00831226292210867,0.0185319725042346,0.0134347076160002,-0.0411933409536062,-0.0113015395844954,0,1,25,0,53,60.64,"1_2_LT05_018050_19950103",39,9,NA,134.70582419,37.55824044
"1995-01-03","D","LANDSAT_5",0.0297828288789571,0.0118814026303289,0.0290062319548282,0.013380849659049,-0.0674756966162052,-0.113921908008927,0.444444444444444,1,15,0,3,5.26666666666667,"1_2_LT05_018050_19950103",39,9,NA,134.70582419,37.55824044
"1995-01-03","E","LANDSAT_5",0.0195980862988713,0.0069949459692844,0.0217284526746403,0.00702016539238439,-0.0393441206104907,-0.00988611936282048,0,1,25,0,16,24.44,"1_2_LT05_018050_19950103",39,9,NA,134.70582419,37.55824044
"1995-01-03","F","LANDSAT_5",0.0177495025516408,0.00759060661388088,0.0173664908067633,0.00755098131497017,-0.0403714853949561,-0.0363458586168239,0,1,26,0,97,104.423076923077,"1_2_LT05_018050_19950103",39,9,NA,134.70582419,37.55824044
"1995-01-03","H","LANDSAT_5",0.0174357695000008,0.00771410507820815,0.0130297788635396,0.00739166534317896,-0.0395495975972639,-0.0616565707452574,0,1,23,0,37,45.2608695652174,"1_2_LT05_018050_19950103",39,9,NA,134.70582419,37.55824044
"1995-01-03","I","LANDSAT_5",0.0167217754569221,0.0106208801261932,0.0166775686721985,0.00709974455522714,-0.0395495975972639,-0.0616565707452574,0,1,25,0,40,47.4,"1_2_LT05_018050_19950103",39,9,NA,134.70582419,37.55824044
"1995-01-03","L","LANDSAT_5",0.018546925659281,0.0104953150141661,0.0218121242539808,0.0122782557893153,-0.0523879108737818,-0.0613738616730814,0,1,26,0,100,106.961538461538,"1_2_LT05_018050_19950103",39,9,NA,134.70582419,37.55824044
"1995-01-03","M","LANDSAT_5",0.0158345626611353,0.00668765753318311,0.0161316330297295,0.00675501169900392,-0.0390359013523178,-0.00931993669189996,0,1,24,1,42,49.4583333333333,"1_2_LT05_018050_19950103",39,9,NA,134.70582419,37.55824044
"1995-01-03","N","LANDSAT_5",0.0241939430663678,0.0091822287888043,0.0224459373461417,0.0127350830528928,-0.0662444486626077,-0.0619392777342545,0,1,18,3,34,40,"1_2_LT05_018050_19950103",39,9,NA,134.70582419,37.55824044
"1995-01-03","O","LANDSAT_5",0.0272354772292799,0.0109561534368313,0.0224220102577633,0.0127081972999623,-0.0662444486626077,-0.0619392777342545,0,1,26,0,36,43.8846153846154,"1_2_LT05_018050_19950103",39,9,NA,134.70582419,37.55824044
"1995-01-03","Q","LANDSAT_5",0.0228183520789068,0.0104953150141661,0.0217284526746403,0.00699364239500897,-0.0392413813615014,-0.0616565707452574,0,1,24,0,32,39.1666666666667,"1_2_LT05_018050_19950103",39,9,NA,134.70582419,37.55824044
"1995-01-19","K","LANDSAT_5",0.0426197522693073,0.0175763925307729,0.0316170256544633,0.0175477520219362,-0.0387276775605298,-0.0608084372791937,0,1,26,0,48,55.8461538461538,"1_2_LT05_018050_19950119",28,9,NA,131.00952216,37.94901311
"1995-02-20","A","LANDSAT_5",0.013477812886892,0.00936921468362851,0.0181750001287133,0.0085347782751782,-0.0639869723507774,-0.0588293862804586,0,1,25,0,90,96.12,"1_2_LT05_018050_19950220",30,9,NA,120.1437893,42.53440831
"1995-02-20","B","LANDSAT_5",0.0219454228263122,0.0102444505019589,0.0233796818947012,0.0094141766701813,-0.0428369553537803,-0.0149813884289463,0,1,25,0,206,210.6,"1_2_LT05_018050_19950220",30,9,NA,120.1437893,42.53440831
"1995-02-20","C","LANDSAT_5",0.0186038201606666,0.00974378432493297,0.0184248629788794,0.00898757115454527,-0.0652183532904231,-0.0596775634932742,0,1,26,0,60,68.5769230769231,"1_2_LT05_018050_19950220",30,9,NA,120.1437893,42.53440831
"1995-02-20","D","LANDSAT_5",0.0250895107858859,0.015436490592825,0.0309635027560675,0.0131385727611798,-0.0175521332870461,-0.013283040401336,0,1,27,0,117,124.259259259259,"1_2_LT05_018050_19950220",30,9,NA,120.1437893,42.53440831
"1995-02-20","F","LANDSAT_5",0.0174643014018498,0.00972295398790957,0.0224937937848286,0.00453441300606294,-0.0193004389094587,-0.0146983356322912,0,1,24,0,102,110.541666666667,"1_2_LT05_018050_19950220",30,9,NA,120.1437893,42.53440831
"1995-02-20","G","LANDSAT_5",0.0256760344848974,0.0118814026303289,0.0219197155704272,0.0126544308794596,-0.062755518873287,-0.0579811903190352,0,1,25,0,15,23.6,"1_2_LT05_018050_19950220",30,9,NA,120.1437893,42.53440831
"1995-02-20","K","LANDSAT_5",0.0194562090091712,0.00949398266011429,0.0221110267207208,0.00885434592467835,-0.018786246485506,-0.0596775634932742,0,1,25,0,151,159.12,"1_2_LT05_018050_19950220",30,9,NA,120.1437893,42.53440831
"1995-02-20","L","LANDSAT_5",0.0301964381408094,0.012388091609223,0.026596671738445,0.0133000754370179,-0.0646026718878307,-0.0591121141012425,0,1,25,0,173,180.72,"1_2_LT05_018050_19950220",30,9,NA,120.1437893,42.53440831
"1995-02-20","M","LANDSAT_5",0.0244180407307029,0.00941079416794424,0.0264763916465013,0.0088010676985675,-0.0420151642732143,-0.0141322237894452,0,1,25,0,135,143.76,"1_2_LT05_018050_19950220",30,9,NA,120.1437893,42.53440831
"1995-02-20","P","LANDSAT_5",0.0221708920536845,0.00892285675922861,0.0214177533868018,0.00838839134677921,-0.040987880086354,-0.0591121141012425,0,1,26,0,15,21.7692307692308,"1_2_LT05_018050_19950220",30,9,NA,120.1437893,42.53440831
"1995-02-20","Q","LANDSAT_5",0.0184046519021405,0.00862246680764374,0.0168200522618563,0.00340230648443277,-0.0167293508559369,-0.0356386159191987,0,1,24,0,66,72.9583333333333,"1_2_LT05_018050_19950220",30,9,NA,120.1437893,42.53440831
"1995-03-08","A","LANDSAT_5",0.0277907923354527,0.0188850384027774,0.0265004461569367,0.0181190807624389,-0.0637817351418792,-0.0149813884289463,0,1,25,0,1545,1552.12,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","B","LANDSAT_5",0.0265679675623669,0.0159530404336014,0.026163751622718,0.0139197343500557,-0.0424260638433775,-0.0158305343198393,0,1,25,0,1460,1468.32,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","C","LANDSAT_5",0.0264844420597793,0.0156085164142114,0.0258752739280337,0.0135424438713356,-0.0411933409536062,-0.0585466563764962,0,1,27,0,1444,1452.11111111111,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","D","LANDSAT_5",0.0267349607047264,0.0158237701174838,0.0301654989838189,0.0181735320111858,-0.0418097114657226,-0.0588293862804586,0,1,27,0,1593,1601.18518518519,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","E","LANDSAT_5",0.0259549993090037,0.0149642314813229,0.0246264585349116,0.0131116615814581,-0.040987880086354,-0.0582639243893549,0,1,25,0,789,796.8,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","F","LANDSAT_5",0.0270131111632793,0.0125784653300981,0.0273669106810722,0.0135693821729679,-0.0420151642732143,-0.0591121141012425,0,1,26,0,1191,1198.53846153846,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","G","LANDSAT_5",0.0273188291434206,0.0149642314813229,0.0250345007976811,0.0174661946547348,-0.0401660164679434,-0.0576984541655366,0,1,25,0,1126,1133.2,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","H","LANDSAT_5",0.0277214248267771,0.0125467225374602,0.0257310757954317,0.0132731540865797,-0.0407824172041614,-0.0144152807524576,0,1,24,0,985,993.833333333333,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","I","LANDSAT_5",0.0280958502508823,0.0160177088056412,0.0260194992037958,0.0184458899620849,-0.0430423980865715,-0.0163966211645415,0,1,25,0,939,947,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","J","LANDSAT_5",0.0277907923354527,0.017467738506024,0.0282584619097024,0.0239700233366711,-0.0732205612881581,-0.0574157159288595,0,1,18,0,178,183.444444444444,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","K","LANDSAT_5",0.0298793808359509,0.0187756462895643,0.0298030414280338,0.0183505453972868,-0.0430423980865715,-0.0596775634932742,0,1,26,0,741,748.576923076923,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","L","LANDSAT_5",0.029755237783629,0.0184478389941569,0.0295373470391217,0.0224691126708046,-0.0859357113788103,-0.0588293862804586,0,1,25,0,591,598.36,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","M","LANDSAT_5",0.0280958502508823,0.0148999247726307,0.0286443172622445,0.0174933787486826,-0.0407824172041614,-0.0582639243893549,0,1,25,0,558,566.64,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","N","LANDSAT_5",0.0260804635622826,0.014739254875011,0.0245424768826661,0.0195506731347192,-0.0623450182612691,-0.0576984541655366,0,1,18,2,919,924,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","O","LANDSAT_5",0.0234646784215562,0.0131083268467422,0.024266602198633,0.0126678718489155,-0.0397550725690973,-0.0574157159288595,0,1,26,0,827,835.346153846154,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","P","LANDSAT_5",0.0259131682474414,0.0149213578818999,0.0246024628346563,0.0131116615814581,-0.040987880086354,-0.036487305593965,0,1,26,0,578,585.076923076923,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","Q","LANDSAT_5",0.0257178928705671,0.0132994534178508,0.0243865354613092,0.0128964331679834,-0.0403714853949561,-0.0141322237894452,0,1,24,0,719,726,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-08","R","LANDSAT_5",0.0278878843453924,0.0118392425164213,0.0243385598943087,0.0173574752301381,-0.0403714853949561,-0.0579811903190352,0,1,24,0,280,287.5,"1_2_LT05_018050_19950308",2,9,NA,113.16341999,45.95723244
"1995-03-24","A","LANDSAT_5",0.036288558591516,0.0195975863808559,0.033241104897086,0.029479207790174,-0.0806044946553556,-0.0483669924368576,0,1,24,0,377,384.041666666667,"1_2_LT05_018050_19950324",13,9,NA,105.16821337,49.37840617
"1995-03-24","B","LANDSAT_5",0.0368567654947791,0.0219063135931236,0.0340665590906852,0.0214255853238587,-0.0512584551473133,-0.0500637905795436,0,1,25,0,329,336.16,"1_2_LT05_018050_19950324",13,9,NA,105.16821337,49.37840617
"1995-03-24","C","LANDSAT_5",0.0329141659405674,0.0179462762900619,0.0287166866291812,0.0205213500391702,-0.0487939765390324,-0.0486497973352518,0,1,27,0,416,424.148148148148,"1_2_LT05_018050_19950324",13,9,NA,105.16821337,49.37840617
"1995-03-24","D","LANDSAT_5",0.0331328630754435,0.0210857972151649,0.0329984901267769,0.0295629823735717,-0.0916754984016397,-0.0489326001504676,0,1,27,0,276,284.740740740741,"1_2_LT05_018050_19950324",13,9,NA,105.16821337,49.37840617
"1995-03-24","E","LANDSAT_5",0.0353937525563297,0.0174460150819589,0.0317865472402339,0.0158111703947399,-0.0483832018951571,-0.0483669924368576,0,1,25,0,489,497.16,"1_2_LT05_018050_19950324",13,9,NA,105.16821337,49.37840617
"1995-03-24","F","LANDSAT_5",0.0368162106297616,0.0211743393089956,0.0328650841413623,0.016542944056565,-0.0500262521120952,-0.0284239967086394,0,1,26,0,408,416.192307692308,"1_2_LT05_018050_19950324",13,9,NA,105.16821337,49.37840617
"1995-03-24","G","LANDSAT_5",0.034088050382424,0.0180334110952208,0.0331440499412423,0.0248398182011458,-0.0483832018951571,-0.0480841854552845,0,1,25,0,608,616.28,"1_2_LT05_018050_19950324",13,9,NA,105.16821337,49.37840617
"1995-03-24","H","LANDSAT_5",0.0351764784181047,0.0179680563009093,0.0290303656328138,0.020411871201075,-0.0481778115508094,-0.0480841854552845,0,1,24,0,663,669.833333333333,"1_2_LT05_018050_19950324",13,9,NA,105.16821337,49.37840617
"1995-03-24","I","LANDSAT_5",0.0374240273053868,0.0185788954843581,0.033241104897086,0.0211787926278649,-0.0508477288620011,-0.0497809960970425,0,1,25,0,331,338.64,"1_2_LT05_018050_19950324",13,9,NA,105.16821337,49.37840617
"1995-03-24","K","LANDSAT_5",0.037882547036587,0.0205333009856172,0.0361096532185349,0.0247292748280573,-0.0699379749098659,-0.0483669924368576,0,1,26,0,351,357.538461538462,"1_2_LT05_018050_19950324",13,9,NA,105.16821337,49.37840617
"1995-03-24","M","LANDSAT_5",0.0366674682039864,0.0198283496007276,0.035184737375566,0.0240665841496502,-0.0471508296049681,-0.0475185652426026,0,1,25,0,206,214.2,"1_2_LT05_018050_19950324",13,9,NA,105.16821337,49.37840617
"1995-03-24","N","LANDSAT_5",0.0301413180991033,0.0197623895738754,0.0311812826500893,0.0284751027632313,-0.068091293391312,-0.0472357520114937,0,1,15,1,669,674.466666666667,"1_2_LT05_018050_19950324",13,9,NA,105.16821337,49.37840617
"1995-03-24","O","LANDSAT_5",0.0333787334075348,0.0172723162600535,0.0317865472402339,0.0177653129197276,-0.0369809904387752,-0.047801376390533,0,1,26,0,769,772.807692307692,"1_2_LT05_018050_19950324",13,9,NA,105.16821337,49.37840617
"1995-03-24","P","LANDSAT_5",0.0352036451861182,0.0203127330454023,0.031774437330324,0.0157570140967715,-0.0483832018951571,-0.0480841854552845,0,1,26,0,491,498.961538461538,"1_2_LT05_018050_19950324",13,9,NA,105.16821337,49.37840617
"1995-03-24","Q","LANDSAT_5",0.0333104535054864,0.0171855258961779,0.0317138906081865,0.0154863343140944,-0.047561628428125,-0.047801376390533,0,1,24,0,630,636.416666666667,"1_2_LT05_018050_19950324",13,9,NA,105.16821337,49.37840617
"1995-03-24","R","LANDSAT_5",0.039402001037853,0.0199273311584819,0.035476698442459,0.0197282429437687,-0.0471508296049681,-0.0475185652426026,0,1,24,0,408,416.208333333333,"1_2_LT05_018050_19950324",13,9,NA,105.16821337,49.37840617
"1995-04-25","B","LANDSAT_5",0.0412083092055975,0.0246131418689978,0.0413632359789337,0.0337429822145942,-0.10048709552345,-0.123801924550693,0,1,13,0,351,357,"1_2_LT05_018050_19950425",25,9,NA,87.36116377,53.89823003
