"","date","location","est_secchi_stringent","mission"
"8420","2020-03-12","R",3.09506583213806,"LANDSAT_8"
"8421","2020-03-12","R",3.09506583213806,"LANDSAT_8"
"8422","2020-03-28","A",2.70969009399414,"LANDSAT_8"
"8423","2020-03-28","A",2.70969009399414,"LANDSAT_8"
"8424","2020-03-28","B",2.56068587303162,"LANDSAT_8"
"8425","2020-03-28","B",2.56068587303162,"LANDSAT_8"
"8426","2020-03-28","C",2.45287585258484,"LANDSAT_8"
"8427","2020-03-28","C",2.45287585258484,"LANDSAT_8"
"8428","2020-03-28","D",2.81376385688782,"LANDSAT_8"
"8429","2020-03-28","D",2.81376385688782,"LANDSAT_8"
"8430","2020-03-28","E",2.69831538200378,"LANDSAT_8"
"8431","2020-03-28","E",2.69831538200378,"LANDSAT_8"
"8432","2020-03-28","F",2.70506310462952,"LANDSAT_8"
"8433","2020-03-28","F",2.70506310462952,"LANDSAT_8"
"8434","2020-03-28","G",2.48151063919067,"LANDSAT_8"
"8435","2020-03-28","G",2.48151063919067,"LANDSAT_8"
"8436","2020-03-28","H",2.65883469581604,"LANDSAT_8"
"8437","2020-03-28","H",2.65883469581604,"LANDSAT_8"
"8438","2020-03-28","I",2.57236003875732,"LANDSAT_8"
"8439","2020-03-28","I",2.57236003875732,"LANDSAT_8"
"8440","2020-03-28","J",2.53563547134399,"LANDSAT_8"
"8441","2020-03-28","J",2.53563547134399,"LANDSAT_8"
"8442","2020-03-28","K",2.68775749206543,"LANDSAT_8"
"8443","2020-03-28","K",2.68775749206543,"LANDSAT_8"
"8444","2020-03-28","L",2.50112295150757,"LANDSAT_8"
"8445","2020-03-28","L",2.50112295150757,"LANDSAT_8"
"8446","2020-03-28","M",2.63395500183105,"LANDSAT_8"
"8447","2020-03-28","M",2.63395500183105,"LANDSAT_8"
"8448","2020-03-28","N",2.4839973449707,"LANDSAT_8"
"8449","2020-03-28","N",2.4839973449707,"LANDSAT_8"
"8450","2020-03-28","O",2.61576175689697,"LANDSAT_8"
"8451","2020-03-28","O",2.61576175689697,"LANDSAT_8"
"8452","2020-03-28","P",2.62492442131042,"LANDSAT_8"
"8453","2020-03-28","P",2.62492442131042,"LANDSAT_8"
"8454","2020-03-28","Q",2.65637826919556,"LANDSAT_8"
"8455","2020-03-28","Q",2.65637826919556,"LANDSAT_8"
"8456","2020-03-28","R",2.67823052406311,"LANDSAT_8"
"8457","2020-03-28","R",2.67823052406311,"LANDSAT_8"
"8458","2020-04-13","A",3.53512716293335,"LANDSAT_8"
"8459","2020-04-13","A",3.53512716293335,"LANDSAT_8"
"8460","2020-04-13","B",3.02567195892334,"LANDSAT_8"
"8461","2020-04-13","B",3.02567195892334,"LANDSAT_8"
"8462","2020-04-13","C",3.14207673072815,"LANDSAT_8"
"8463","2020-04-13","C",3.14207673072815,"LANDSAT_8"
"8464","2020-04-13","D",3.57279109954834,"LANDSAT_8"
"8465","2020-04-13","D",3.57279109954834,"LANDSAT_8"
"8466","2020-04-13","E",3.0275616645813,"LANDSAT_8"
"8467","2020-04-13","E",3.0275616645813,"LANDSAT_8"
"8468","2020-04-13","F",3.10220623016357,"LANDSAT_8"
"8469","2020-04-13","F",3.10220623016357,"LANDSAT_8"
"8470","2020-04-13","G",3.6400294303894,"LANDSAT_8"
"8471","2020-04-13","G",3.6400294303894,"LANDSAT_8"
"8472","2020-04-13","H",3.01907157897949,"LANDSAT_8"
"8473","2020-04-13","H",3.01907157897949,"LANDSAT_8"
"8474","2020-04-13","I",3.14564728736877,"LANDSAT_8"
"8475","2020-04-13","I",3.14564728736877,"LANDSAT_8"
"8476","2020-04-13","J",2.86009240150452,"LANDSAT_8"
"8477","2020-04-13","J",2.86009240150452,"LANDSAT_8"
"8478","2020-04-13","K",2.88416695594788,"LANDSAT_8"
"8479","2020-04-13","K",2.88416695594788,"LANDSAT_8"
"8480","2020-04-13","L",2.68701505661011,"LANDSAT_8"
"8481","2020-04-13","L",2.68701505661011,"LANDSAT_8"
"8482","2020-04-13","M",2.69072318077087,"LANDSAT_8"
"8483","2020-04-13","M",2.69072318077087,"LANDSAT_8"
"8484","2020-04-13","N",3.12040662765503,"LANDSAT_8"
"8485","2020-04-13","N",3.12040662765503,"LANDSAT_8"
"8486","2020-04-13","O",3.04638457298279,"LANDSAT_8"
"8487","2020-04-13","O",3.04638457298279,"LANDSAT_8"
"8488","2020-04-13","P",3.2540979385376,"LANDSAT_8"
"8489","2020-04-13","P",3.2540979385376,"LANDSAT_8"
"8490","2020-04-13","Q",3.09657502174377,"LANDSAT_8"
"8491","2020-04-13","Q",3.09657502174377,"LANDSAT_8"
"8492","2020-04-13","R",2.94755554199219,"LANDSAT_8"
"8493","2020-04-13","R",2.94755554199219,"LANDSAT_8"
"8494","2020-04-29","A",2.09871649742126,"LANDSAT_8"
"8495","2020-04-29","A",2.09871649742126,"LANDSAT_8"
"8496","2020-04-29","B",2.07922577857971,"LANDSAT_8"
"8497","2020-04-29","B",2.07922577857971,"LANDSAT_8"
"8498","2020-04-29","C",2.28162407875061,"LANDSAT_8"
"8499","2020-04-29","C",2.28162407875061,"LANDSAT_8"
"8500","2020-04-29","D",2.32974576950073,"LANDSAT_8"
"8501","2020-04-29","D",2.32974576950073,"LANDSAT_8"
"8502","2020-04-29","E",2.44551205635071,"LANDSAT_8"
"8503","2020-04-29","E",2.44551205635071,"LANDSAT_8"
"8504","2020-04-29","F",2.32408905029297,"LANDSAT_8"
"8505","2020-04-29","F",2.32408905029297,"LANDSAT_8"
"8506","2020-04-29","G",2.27586841583252,"LANDSAT_8"
"8507","2020-04-29","G",2.27586841583252,"LANDSAT_8"
"8508","2020-04-29","H",2.21240377426147,"LANDSAT_8"
"8509","2020-04-29","H",2.21240377426147,"LANDSAT_8"
"8510","2020-04-29","I",2.33007717132568,"LANDSAT_8"
"8511","2020-04-29","I",2.33007717132568,"LANDSAT_8"
"8512","2020-04-29","N",2.12484216690063,"LANDSAT_8"
"8513","2020-04-29","N",2.12484216690063,"LANDSAT_8"
"8514","2020-04-29","O",2.02381873130798,"LANDSAT_8"
"8515","2020-04-29","O",2.02381873130798,"LANDSAT_8"
"8516","2020-04-29","P",2.93338251113892,"LANDSAT_8"
"8517","2020-04-29","P",2.93338251113892,"LANDSAT_8"
"8518","2020-04-29","Q",2.24076223373413,"LANDSAT_8"
"8519","2020-04-29","Q",2.24076223373413,"LANDSAT_8"
"8520","2020-05-15","A",2.33399629592896,"LANDSAT_8"
"8521","2020-05-15","A",2.33399629592896,"LANDSAT_8"
"8522","2020-05-15","B",1.92109560966492,"LANDSAT_8"
"8523","2020-05-15","B",1.92109560966492,"LANDSAT_8"
"8524","2020-05-15","C",2.08148169517517,"LANDSAT_8"
"8525","2020-05-15","C",2.08148169517517,"LANDSAT_8"
"8526","2020-05-15","D",2.20617008209229,"LANDSAT_8"
"8527","2020-05-15","D",2.20617008209229,"LANDSAT_8"
"8528","2020-05-15","E",2.46102070808411,"LANDSAT_8"
"8529","2020-05-15","E",2.46102070808411,"LANDSAT_8"
"8530","2020-05-15","F",2.50557017326355,"LANDSAT_8"
"8531","2020-05-15","F",2.50557017326355,"LANDSAT_8"
"8532","2020-05-15","G",2.3074209690094,"LANDSAT_8"
"8533","2020-05-15","G",2.3074209690094,"LANDSAT_8"
"8534","2020-05-15","H",2.54447865486145,"LANDSAT_8"
"8535","2020-05-15","H",2.54447865486145,"LANDSAT_8"
"8536","2020-05-15","I",2.3403594493866,"LANDSAT_8"
"8537","2020-05-15","I",2.3403594493866,"LANDSAT_8"
"8538","2020-05-15","J",2.38755369186401,"LANDSAT_8"
"8539","2020-05-15","J",2.38755369186401,"LANDSAT_8"
"8540","2020-05-15","K",2.6210675239563,"LANDSAT_8"
"8541","2020-05-15","K",2.6210675239563,"LANDSAT_8"
"8542","2020-05-15","L",2.24278235435486,"LANDSAT_8"
"8543","2020-05-15","L",2.24278235435486,"LANDSAT_8"
"8544","2020-05-15","M",2.68583226203918,"LANDSAT_8"
"8545","2020-05-15","M",2.68583226203918,"LANDSAT_8"
"8546","2020-05-15","N",2.33252811431885,"LANDSAT_8"
"8547","2020-05-15","N",2.33252811431885,"LANDSAT_8"
"8548","2020-05-15","O",2.19455766677856,"LANDSAT_8"
"8549","2020-05-15","O",2.19455766677856,"LANDSAT_8"
"8550","2020-05-15","P",2.44005608558655,"LANDSAT_8"
"8551","2020-05-15","P",2.44005608558655,"LANDSAT_8"
"8552","2020-05-15","Q",2.56597375869751,"LANDSAT_8"
"8553","2020-05-15","Q",2.56597375869751,"LANDSAT_8"
"8554","2020-05-15","R",2.4399893283844,"LANDSAT_8"
"8555","2020-05-15","R",2.4399893283844,"LANDSAT_8"
"8556","2020-07-02","A",3.1486325263977,"LANDSAT_8"
"8557","2020-07-02","A",3.1486325263977,"LANDSAT_8"
"8558","2020-07-02","B",3.1845850944519,"LANDSAT_8"
"8559","2020-07-02","B",3.1845850944519,"LANDSAT_8"
"8560","2020-07-02","C",3.06564164161682,"LANDSAT_8"
"8561","2020-07-02","C",3.06564164161682,"LANDSAT_8"
"8562","2020-07-02","D",3.21724224090576,"LANDSAT_8"
"8563","2020-07-02","D",3.21724224090576,"LANDSAT_8"
"8564","2020-07-02","F",3.18041348457336,"LANDSAT_8"
"8565","2020-07-02","F",3.18041348457336,"LANDSAT_8"
"8566","2020-07-02","G",3.26149392127991,"LANDSAT_8"
"8567","2020-07-02","G",3.26149392127991,"LANDSAT_8"
"8568","2020-07-02","I",3.04891896247864,"LANDSAT_8"
"8569","2020-07-02","I",3.04891896247864,"LANDSAT_8"
"8570","2020-07-02","J",3.16152954101562,"LANDSAT_8"
"8571","2020-07-02","J",3.16152954101562,"LANDSAT_8"
"8572","2020-07-02","K",3.20808100700378,"LANDSAT_8"
"8573","2020-07-02","K",3.20808100700378,"LANDSAT_8"
"8574","2020-07-02","L",2.85430145263672,"LANDSAT_8"
"8575","2020-07-02","L",2.85430145263672,"LANDSAT_8"
"8576","2020-07-02","M",3.27635455131531,"LANDSAT_8"
"8577","2020-07-02","M",3.27635455131531,"LANDSAT_8"
"8578","2020-07-02","R",3.31031155586243,"LANDSAT_8"
"8579","2020-07-02","R",3.31031155586243,"LANDSAT_8"
"8580","2020-07-18","B",3.02892851829529,"LANDSAT_8"
"8581","2020-07-18","B",3.02892851829529,"LANDSAT_8"
"8582","2020-07-18","C",3.22192668914795,"LANDSAT_8"
"8583","2020-07-18","C",3.22192668914795,"LANDSAT_8"
"8584","2020-07-18","E",3.34486246109009,"LANDSAT_8"
"8585","2020-07-18","E",3.34486246109009,"LANDSAT_8"
"8586","2020-07-18","I",3.55826616287231,"LANDSAT_8"
"8587","2020-07-18","I",3.55826616287231,"LANDSAT_8"
"8588","2020-07-18","J",2.94458055496216,"LANDSAT_8"
"8589","2020-07-18","J",2.94458055496216,"LANDSAT_8"
"8590","2020-07-18","K",3.3251302242279,"LANDSAT_8"
"8591","2020-07-18","K",3.3251302242279,"LANDSAT_8"
"8592","2020-07-18","L",3.20182204246521,"LANDSAT_8"
"8593","2020-07-18","L",3.20182204246521,"LANDSAT_8"
"8594","2020-07-18","M",3.35523962974548,"LANDSAT_8"
"8595","2020-07-18","M",3.35523962974548,"LANDSAT_8"
"8596","2020-07-18","Q",2.89525437355042,"LANDSAT_8"
"8597","2020-07-18","Q",2.89525437355042,"LANDSAT_8"
"8598","2020-07-18","R",3.1536340713501,"LANDSAT_8"
"8599","2020-07-18","R",3.1536340713501,"LANDSAT_8"
"8600","2020-08-03","M",2.57185220718384,"LANDSAT_8"
"8601","2020-08-03","M",2.57185220718384,"LANDSAT_8"
"8602","2020-08-19","A",2.58034467697144,"LANDSAT_8"
"8603","2020-08-19","A",2.58034467697144,"LANDSAT_8"
"8604","2020-08-19","B",2.63034987449646,"LANDSAT_8"
"8605","2020-08-19","B",2.63034987449646,"LANDSAT_8"
"8606","2020-08-19","C",2.61760377883911,"LANDSAT_8"
"8607","2020-08-19","C",2.61760377883911,"LANDSAT_8"
"8608","2020-08-19","D",2.81333303451538,"LANDSAT_8"
"8609","2020-08-19","D",2.81333303451538,"LANDSAT_8"
"8610","2020-08-19","E",3.23702502250671,"LANDSAT_8"
"8611","2020-08-19","E",3.23702502250671,"LANDSAT_8"
"8612","2020-08-19","F",3.02891325950623,"LANDSAT_8"
"8613","2020-08-19","F",3.02891325950623,"LANDSAT_8"
"8614","2020-08-19","G",3.27149510383606,"LANDSAT_8"
"8615","2020-08-19","G",3.27149510383606,"LANDSAT_8"
"8616","2020-08-19","H",3.12350559234619,"LANDSAT_8"
"8617","2020-08-19","H",3.12350559234619,"LANDSAT_8"
"8618","2020-08-19","I",3.38055896759033,"LANDSAT_8"
"8619","2020-08-19","I",3.38055896759033,"LANDSAT_8"
"8620","2020-08-19","J",3.64682245254517,"LANDSAT_8"
"8621","2020-08-19","J",3.64682245254517,"LANDSAT_8"
"8622","2020-08-19","K",3.44289565086365,"LANDSAT_8"
"8623","2020-08-19","K",3.44289565086365,"LANDSAT_8"
"8624","2020-08-19","L",3.04270482063293,"LANDSAT_8"
"8625","2020-08-19","L",3.04270482063293,"LANDSAT_8"
"8626","2020-08-19","M",3.50820064544678,"LANDSAT_8"
"8627","2020-08-19","M",3.50820064544678,"LANDSAT_8"
"8628","2020-08-19","N",3.03171944618225,"LANDSAT_8"
"8629","2020-08-19","N",3.03171944618225,"LANDSAT_8"
"8630","2020-08-19","O",3.52234077453613,"LANDSAT_8"
"8631","2020-08-19","O",3.52234077453613,"LANDSAT_8"
"8632","2020-08-19","P",2.93263030052185,"LANDSAT_8"
"8633","2020-08-19","P",2.93263030052185,"LANDSAT_8"
"8634","2020-08-19","R",3.18773722648621,"LANDSAT_8"
"8635","2020-08-19","R",3.18773722648621,"LANDSAT_8"
"8636","2020-09-20","B",2.74780869483948,"LANDSAT_8"
"8637","2020-09-20","B",2.74780869483948,"LANDSAT_8"
"8638","2020-09-20","C",3.085289478302,"LANDSAT_8"
"8639","2020-09-20","C",3.085289478302,"LANDSAT_8"
"8640","2020-09-20","E",3.05524444580078,"LANDSAT_8"
"8641","2020-09-20","E",3.05524444580078,"LANDSAT_8"
"8642","2020-09-20","F",2.92876982688904,"LANDSAT_8"
"8643","2020-09-20","F",2.92876982688904,"LANDSAT_8"
"8644","2020-09-20","G",3.19679307937622,"LANDSAT_8"
"8645","2020-09-20","G",3.19679307937622,"LANDSAT_8"
"8646","2020-09-20","H",3.07582974433899,"LANDSAT_8"
"8647","2020-09-20","H",3.07582974433899,"LANDSAT_8"
"8648","2020-09-20","I",2.84942936897278,"LANDSAT_8"
"8649","2020-09-20","I",2.84942936897278,"LANDSAT_8"
"8650","2020-09-20","J",3.10002636909485,"LANDSAT_8"
"8651","2020-09-20","J",3.10002636909485,"LANDSAT_8"
"8652","2020-09-20","K",2.77960515022278,"LANDSAT_8"
"8653","2020-09-20","K",2.77960515022278,"LANDSAT_8"
"8654","2020-09-20","L",3.2357919216156,"LANDSAT_8"
"8655","2020-09-20","L",3.2357919216156,"LANDSAT_8"
"8656","2020-09-20","M",2.74736261367798,"LANDSAT_8"
"8657","2020-09-20","M",2.74736261367798,"LANDSAT_8"
"8658","2020-09-20","N",3.46424221992493,"LANDSAT_8"
"8659","2020-09-20","N",3.46424221992493,"LANDSAT_8"
"8660","2020-09-20","O",2.86374568939209,"LANDSAT_8"
"8661","2020-09-20","O",2.86374568939209,"LANDSAT_8"
"8662","2020-09-20","P",3.04629421234131,"LANDSAT_8"
"8663","2020-09-20","P",3.04629421234131,"LANDSAT_8"
"8664","2020-09-20","Q",2.52866983413696,"LANDSAT_8"
"8665","2020-09-20","Q",2.52866983413696,"LANDSAT_8"
"8666","2020-09-20","R",3.16663146018982,"LANDSAT_8"
"8667","2020-09-20","R",3.16663146018982,"LANDSAT_8"
"8668","2020-10-06","E",3.24329233169556,"LANDSAT_8"
"8669","2020-10-06","E",3.24329233169556,"LANDSAT_8"
"8670","2020-10-06","Q",3.05762386322021,"LANDSAT_8"
"8671","2020-10-06","Q",3.05762386322021,"LANDSAT_8"
"8672","2020-10-22","B",4.00062131881714,"LANDSAT_8"
"8673","2020-10-22","B",4.00062131881714,"LANDSAT_8"
"8674","2020-10-22","C",3.86821293830872,"LANDSAT_8"
"8675","2020-10-22","C",3.86821293830872,"LANDSAT_8"
"8676","2020-10-22","E",3.86658668518066,"LANDSAT_8"
"8677","2020-10-22","E",3.86658668518066,"LANDSAT_8"
"8678","2020-10-22","F",3.70234823226929,"LANDSAT_8"
"8679","2020-10-22","F",3.70234823226929,"LANDSAT_8"
"8680","2020-10-22","H",3.77184176445007,"LANDSAT_8"
"8681","2020-10-22","H",3.77184176445007,"LANDSAT_8"
"8682","2020-10-22","I",3.95826601982117,"LANDSAT_8"
"8683","2020-10-22","I",3.95826601982117,"LANDSAT_8"
"8684","2020-10-22","K",3.86099576950073,"LANDSAT_8"
"8685","2020-10-22","K",3.86099576950073,"LANDSAT_8"
"8686","2020-10-22","O",3.96786761283875,"LANDSAT_8"
"8687","2020-10-22","O",3.96786761283875,"LANDSAT_8"
"8688","2020-10-22","P",4.02226066589355,"LANDSAT_8"
"8689","2020-10-22","P",4.02226066589355,"LANDSAT_8"
"8690","2020-10-22","Q",4.14902353286743,"LANDSAT_8"
"8691","2020-10-22","Q",4.14902353286743,"LANDSAT_8"
"8692","2021-01-10","E",5.73608350753784,"LANDSAT_8"
"8693","2021-01-10","E",5.73608350753784,"LANDSAT_8"
"8694","2021-01-10","F",4.48718881607056,"LANDSAT_8"
"8695","2021-01-10","F",4.48718881607056,"LANDSAT_8"
"8696","2021-01-10","G",4.48326683044434,"LANDSAT_8"
"8697","2021-01-10","G",4.48326683044434,"LANDSAT_8"
"8698","2021-01-10","H",5.44987154006958,"LANDSAT_8"
"8699","2021-01-10","H",5.44987154006958,"LANDSAT_8"
"8700","2021-01-10","I",5.49340105056763,"LANDSAT_8"
"8701","2021-01-10","I",5.49340105056763,"LANDSAT_8"
"8702","2021-01-10","O",5.21389198303223,"LANDSAT_8"
"8703","2021-01-10","O",5.21389198303223,"LANDSAT_8"
"8704","2021-01-26","A",5.15897035598755,"LANDSAT_8"
"8705","2021-01-26","A",5.15897035598755,"LANDSAT_8"
"8706","2021-01-26","B",4.05234336853027,"LANDSAT_8"
"8707","2021-01-26","B",4.05234336853027,"LANDSAT_8"
"8708","2021-01-26","C",3.46100282669067,"LANDSAT_8"
"8709","2021-01-26","C",3.46100282669067,"LANDSAT_8"
"8710","2021-01-26","D",4.02228832244873,"LANDSAT_8"
"8711","2021-01-26","D",4.02228832244873,"LANDSAT_8"
"8712","2021-01-26","E",5.44969177246094,"LANDSAT_8"
"8713","2021-01-26","E",5.44969177246094,"LANDSAT_8"
"8714","2021-01-26","F",3.86002779006958,"LANDSAT_8"
"8715","2021-01-26","F",3.86002779006958,"LANDSAT_8"
"8716","2021-01-26","G",4.59295034408569,"LANDSAT_8"
"8717","2021-01-26","G",4.59295034408569,"LANDSAT_8"
"8718","2021-01-26","H",5.51705360412598,"LANDSAT_8"
"8719","2021-01-26","H",5.51705360412598,"LANDSAT_8"
"8720","2021-01-26","I",5.21011018753052,"LANDSAT_8"
"8721","2021-01-26","I",5.21011018753052,"LANDSAT_8"
"8722","2021-01-26","J",5.34510087966919,"LANDSAT_8"
"8723","2021-01-26","J",5.34510087966919,"LANDSAT_8"
"8724","2021-01-26","K",5.55470132827759,"LANDSAT_8"
"8725","2021-01-26","K",5.55470132827759,"LANDSAT_8"
"8726","2021-01-26","L",4.02484464645386,"LANDSAT_8"
"8727","2021-01-26","L",4.02484464645386,"LANDSAT_8"
"8728","2021-01-26","M",5.31466722488403,"LANDSAT_8"
"8729","2021-01-26","M",5.31466722488403,"LANDSAT_8"
"8730","2021-01-26","N",4.06443738937378,"LANDSAT_8"
"8731","2021-01-26","N",4.06443738937378,"LANDSAT_8"
"8732","2021-01-26","O",4.22305631637573,"LANDSAT_8"
"8733","2021-01-26","O",4.22305631637573,"LANDSAT_8"
"8734","2021-01-26","P",5.87402677536011,"LANDSAT_8"
"8735","2021-01-26","P",5.87402677536011,"LANDSAT_8"
"8736","2021-01-26","Q",5.6850996017456,"LANDSAT_8"
"8737","2021-01-26","Q",5.6850996017456,"LANDSAT_8"
"8738","2021-01-26","R",5.27649736404419,"LANDSAT_8"
"8739","2021-01-26","R",5.27649736404419,"LANDSAT_8"
"8740","2021-02-11","A",4.56485891342163,"LANDSAT_8"
"8741","2021-02-11","A",4.56485891342163,"LANDSAT_8"
"8742","2021-02-11","B",4.50082063674927,"LANDSAT_8"
"8743","2021-02-11","B",4.50082063674927,"LANDSAT_8"
"8744","2021-02-11","C",4.9935474395752,"LANDSAT_8"
"8745","2021-02-11","C",4.9935474395752,"LANDSAT_8"
"8746","2021-02-11","D",4.6210036277771,"LANDSAT_8"
"8747","2021-02-11","D",4.6210036277771,"LANDSAT_8"
"8748","2021-02-11","E",4.90575838088989,"LANDSAT_8"
"8749","2021-02-11","E",4.90575838088989,"LANDSAT_8"
"8750","2021-02-11","F",5.13727521896362,"LANDSAT_8"
"8751","2021-02-11","F",5.13727521896362,"LANDSAT_8"
"8752","2021-02-11","G",4.77961015701294,"LANDSAT_8"
"8753","2021-02-11","G",4.77961015701294,"LANDSAT_8"
"8754","2021-02-11","H",4.20272207260132,"LANDSAT_8"
"8755","2021-02-11","H",4.20272207260132,"LANDSAT_8"
"8756","2021-02-11","I",4.46967029571533,"LANDSAT_8"
"8757","2021-02-11","I",4.46967029571533,"LANDSAT_8"
"8758","2021-02-11","J",5.62726163864136,"LANDSAT_8"
"8759","2021-02-11","J",5.62726163864136,"LANDSAT_8"
"8760","2021-02-11","K",5.61587572097778,"LANDSAT_8"
"8761","2021-02-11","K",5.61587572097778,"LANDSAT_8"
"8762","2021-02-11","L",4.95702075958252,"LANDSAT_8"
"8763","2021-02-11","L",4.95702075958252,"LANDSAT_8"
"8764","2021-02-11","M",5.20690536499023,"LANDSAT_8"
"8765","2021-02-11","M",5.20690536499023,"LANDSAT_8"
"8766","2021-02-11","N",4.62534236907959,"LANDSAT_8"
"8767","2021-02-11","N",4.62534236907959,"LANDSAT_8"
"8768","2021-02-11","O",4.79531192779541,"LANDSAT_8"
"8769","2021-02-11","O",4.79531192779541,"LANDSAT_8"
"8770","2021-02-11","P",5.55099773406982,"LANDSAT_8"
"8771","2021-02-11","P",5.55099773406982,"LANDSAT_8"
"8772","2021-02-11","Q",5.32034349441528,"LANDSAT_8"
"8773","2021-02-11","Q",5.32034349441528,"LANDSAT_8"
"8774","2021-02-11","R",5.91512107849121,"LANDSAT_8"
"8775","2021-02-11","R",5.91512107849121,"LANDSAT_8"
"8776","2021-02-27","A",3.53023529052734,"LANDSAT_8"
"8777","2021-02-27","A",3.53023529052734,"LANDSAT_8"
"8778","2021-02-27","B",4.10651302337646,"LANDSAT_8"
"8779","2021-02-27","B",4.10651302337646,"LANDSAT_8"
"8780","2021-02-27","C",4.07843112945557,"LANDSAT_8"
"8781","2021-02-27","C",4.07843112945557,"LANDSAT_8"
"8782","2021-02-27","D",3.69616842269897,"LANDSAT_8"
"8783","2021-02-27","D",3.69616842269897,"LANDSAT_8"
"8784","2021-02-27","E",3.9408278465271,"LANDSAT_8"
"8785","2021-02-27","E",3.9408278465271,"LANDSAT_8"
"8786","2021-02-27","F",3.69219946861267,"LANDSAT_8"
"8787","2021-02-27","F",3.69219946861267,"LANDSAT_8"
"8788","2021-02-27","G",4.44235754013062,"LANDSAT_8"
"8789","2021-02-27","G",4.44235754013062,"LANDSAT_8"
"8790","2021-02-27","H",3.3458399772644,"LANDSAT_8"
"8791","2021-02-27","H",3.3458399772644,"LANDSAT_8"
"8792","2021-02-27","I",4.38131523132324,"LANDSAT_8"
"8793","2021-02-27","I",4.38131523132324,"LANDSAT_8"
"8794","2021-02-27","J",3.68211650848389,"LANDSAT_8"
"8795","2021-02-27","J",3.68211650848389,"LANDSAT_8"
"8796","2021-02-27","K",3.61211252212524,"LANDSAT_8"
"8797","2021-02-27","K",3.61211252212524,"LANDSAT_8"
"8798","2021-02-27","L",4.43538331985474,"LANDSAT_8"
"8799","2021-02-27","L",4.43538331985474,"LANDSAT_8"
"8800","2021-02-27","M",3.37167310714722,"LANDSAT_8"
"8801","2021-02-27","M",3.37167310714722,"LANDSAT_8"
"8802","2021-02-27","N",3.6643488407135,"LANDSAT_8"
"8803","2021-02-27","N",3.6643488407135,"LANDSAT_8"
"8804","2021-02-27","O",3.63870787620544,"LANDSAT_8"
"8805","2021-02-27","O",3.63870787620544,"LANDSAT_8"
"8806","2021-02-27","P",3.89530277252197,"LANDSAT_8"
"8807","2021-02-27","P",3.89530277252197,"LANDSAT_8"
"8808","2021-02-27","Q",3.60845899581909,"LANDSAT_8"
"8809","2021-02-27","Q",3.60845899581909,"LANDSAT_8"
"8810","2021-02-27","R",3.74266862869263,"LANDSAT_8"
"8811","2021-02-27","R",3.74266862869263,"LANDSAT_8"
"8812","2021-03-15","A",3.01680207252502,"LANDSAT_8"
"8813","2021-03-15","A",3.01680207252502,"LANDSAT_8"
"8814","2021-03-15","B",4.04930925369263,"LANDSAT_8"
"8815","2021-03-15","B",4.04930925369263,"LANDSAT_8"
"8816","2021-03-15","C",3.86614155769348,"LANDSAT_8"
"8817","2021-03-15","C",3.86614155769348,"LANDSAT_8"
"8818","2021-03-15","D",4.08960437774658,"LANDSAT_8"
"8819","2021-03-15","D",4.08960437774658,"LANDSAT_8"
"8820","2021-03-15","E",4.3285346031189,"LANDSAT_8"
"8821","2021-03-15","E",4.3285346031189,"LANDSAT_8"
"8822","2021-03-15","F",4.28843450546265,"LANDSAT_8"
"8823","2021-03-15","F",4.28843450546265,"LANDSAT_8"
"8824","2021-03-15","G",4.20482587814331,"LANDSAT_8"
"8825","2021-03-15","G",4.20482587814331,"LANDSAT_8"
"8826","2021-03-15","H",3.51374697685242,"LANDSAT_8"
"8827","2021-03-15","H",3.51374697685242,"LANDSAT_8"
"8828","2021-03-15","I",4.26200342178345,"LANDSAT_8"
"8829","2021-03-15","I",4.26200342178345,"LANDSAT_8"
"8830","2021-03-15","J",3.74910306930542,"LANDSAT_8"
"8831","2021-03-15","J",3.74910306930542,"LANDSAT_8"
"8832","2021-03-15","K",3.92221808433533,"LANDSAT_8"
"8833","2021-03-15","K",3.92221808433533,"LANDSAT_8"
"8834","2021-03-15","L",4.16413974761963,"LANDSAT_8"
"8835","2021-03-15","L",4.16413974761963,"LANDSAT_8"
"8836","2021-03-15","M",3.60678625106812,"LANDSAT_8"
"8837","2021-03-15","M",3.60678625106812,"LANDSAT_8"
"8838","2021-03-15","N",3.70056533813477,"LANDSAT_8"
"8839","2021-03-15","N",3.70056533813477,"LANDSAT_8"
"8840","2021-03-15","O",3.36042070388794,"LANDSAT_8"
"8841","2021-03-15","O",3.36042070388794,"LANDSAT_8"
"8842","2021-03-15","P",3.41812896728516,"LANDSAT_8"
"8843","2021-03-15","P",3.41812896728516,"LANDSAT_8"
"8844","2021-03-15","Q",4.27357387542725,"LANDSAT_8"
"8845","2021-03-15","Q",4.27357387542725,"LANDSAT_8"
"8846","2021-03-15","R",4.64052820205688,"LANDSAT_8"
"8847","2021-03-15","R",4.64052820205688,"LANDSAT_8"
"8848","2021-03-31","A",2.68414330482483,"LANDSAT_8"
"8849","2021-03-31","A",2.68414330482483,"LANDSAT_8"
"8850","2021-03-31","B",2.49210166931152,"LANDSAT_8"
"8851","2021-03-31","B",2.49210166931152,"LANDSAT_8"
"8852","2021-03-31","C",2.52053499221802,"LANDSAT_8"
"8853","2021-03-31","C",2.52053499221802,"LANDSAT_8"
"8854","2021-03-31","D",2.78576183319092,"LANDSAT_8"
"8855","2021-03-31","D",2.78576183319092,"LANDSAT_8"
