date,location,mission,est_secchi_stringent,est_secchi_verystringent,est_secchi_highsecchi,est_secchi_stepwise
1994-07-27,J,LANDSAT_5,3.8276360034942627,3.296931505203247,3.2320053577423096,3.4663013808050516
1994-07-27,K,LANDSAT_5,3.53444766998291,3.296931505203247,3.2320053577423096,3.4300541120135617
1994-07-27,L,LANDSAT_5,2.361065626144409,2.984156608581543,3.1191420555114746,1.7766519181270621
1994-07-27,M,LANDSAT_5,3.7532942295074463,3.3743174076080322,3.5653133392333984,3.665059146731615
1994-07-27,N,LANDSAT_5,3.40985369682312,3.398660182952881,3.4935967922210693,3.39406513067244
1994-07-27,O,LANDSAT_5,3.5832512378692627,3.296931505203247,3.1743664741516113,3.4746661587224463
1994-07-27,P,LANDSAT_5,3.6799378395080566,3.188283920288086,3.4918854236602783,3.5244854515026405
1994-07-27,Q,LANDSAT_5,3.4031097888946533,3.300647020339966,3.2320053577423096,3.124273273781228
1994-07-27,R,LANDSAT_5,3.496417999267578,3.1562483310699463,3.344383716583252,3.2562832870122453
1994-08-12,A,LANDSAT_5,2.8114311695098877,3.3085691928863525,3.0595037937164307,2.368851894582113
1994-08-12,B,LANDSAT_5,3.6607279777526855,3.4798617362976074,3.2034261226654053,2.993896522879949
1994-08-12,C,LANDSAT_5,3.385179042816162,3.513978958129883,2.9881277084350586,2.700171438460972
1994-08-12,D,LANDSAT_5,3.036003589630127,3.2763917446136475,2.9503023624420166,2.5790970189483997
1994-08-12,E,LANDSAT_5,3.7089028358459473,3.119365930557251,3.044105291366577,3.204976079931822
1994-08-12,F,LANDSAT_5,3.234079122543335,3.395907163619995,3.0836825370788574,2.700431817915208
1994-08-12,G,LANDSAT_5,3.299046277999878,3.513978958129883,2.9867115020751953,2.683082995868624
1994-08-12,H,LANDSAT_5,4.888166427612305,4.215367794036865,3.7952096462249756,3.5735560219718328
1994-08-12,I,LANDSAT_5,3.5981717109680176,3.4798617362976074,3.1564180850982666,2.935572609902071
1994-08-12,K,LANDSAT_5,3.2653541564941406,3.053495407104492,3.0265586376190186,2.872355718120009
1994-08-12,L,LANDSAT_5,2.239448070526123,2.7635631561279297,2.792935848236084,-0.16730409507586383
1994-08-12,M,LANDSAT_5,3.518362522125244,3.388810873031616,3.169337034225464,2.609591000931309
1994-08-12,P,LANDSAT_5,3.566178321838379,3.146223783493042,3.205281972885132,3.072221836379026
1994-08-12,Q,LANDSAT_5,3.443183660507202,3.395907163619995,3.0807554721832275,2.815711636165162
1994-10-31,N,LANDSAT_5,2.8591909408569336,2.2489564418792725,3.013953924179077,2.7171451948433396
1994-11-16,A,LANDSAT_5,3.690606117248535,5.303282260894775,5.2002739906311035,3.691156961602025
1994-11-16,B,LANDSAT_5,3.9836175441741943,4.921414375305176,4.222387790679932,3.623855511695525
1994-11-16,C,LANDSAT_5,2.9693524837493896,3.525560140609741,3.7709922790527344,3.281768419668584
1994-11-16,D,LANDSAT_5,4.622277736663818,5.303282260894775,5.2002739906311035,3.7480571710214186
1994-11-16,F,LANDSAT_5,2.979400157928467,3.525560140609741,4.1302313804626465,3.2357528926163264
1994-11-16,J,LANDSAT_5,4.71980094909668,3.4085118770599365,3.417663335800171,3.772842946439302
1994-11-16,N,LANDSAT_5,4.070924282073975,4.761764049530029,4.291468620300293,3.5040928357690087
1994-11-16,O,LANDSAT_5,4.348474025726318,4.691422939300537,4.647887229919434,3.6590352159909134
1994-11-16,R,LANDSAT_5,3.364300012588501,4.129162311553955,3.5474138259887695,3.28355623071226
1994-12-02,B,LANDSAT_5,3.312333345413208,3.45200514793396,3.9681272506713867,3.633071106223379
1994-12-02,C,LANDSAT_5,4.208019733428955,3.45200514793396,6.018209457397461,3.7626659088229526
1994-12-02,D,LANDSAT_5,3.52626371383667,3.6242239475250244,3.39394211769104,3.6044883489725774
1994-12-02,F,LANDSAT_5,3.150027275085449,4.421915531158447,3.8903748989105225,3.7133305049517644
1994-12-02,I,LANDSAT_5,4.3963518142700195,3.856293201446533,5.717955589294434,3.9036923043403937
1994-12-02,J,LANDSAT_5,3.907663106918335,4.905954837799072,4.521309852600098,4.12671656469908
1994-12-02,K,LANDSAT_5,3.305772304534912,4.335916519165039,3.8495917320251465,3.760732915734017
1994-12-02,L,LANDSAT_5,3.8201658725738525,3.6629385948181152,3.9402496814727783,3.6542713832576363
1994-12-02,M,LANDSAT_5,5.356057167053223,5.20894718170166,6.030768871307373,12.49086392688392
1994-12-02,R,LANDSAT_5,4.266171455383301,3.885962963104248,5.684423446655273,4.114095664900702
1995-01-03,B,LANDSAT_5,4.887496471405029,3.2420856952667236,4.458762168884277,3.6649516230142063
1995-01-03,D,LANDSAT_5,3.986966133117676,3.4014623165130615,3.5956008434295654,3.1206707660996282
1995-01-03,E,LANDSAT_5,4.171186447143555,3.449651002883911,3.9976844787597656,3.2387774010096098
1995-01-03,F,LANDSAT_5,4.33881139755249,3.2420856952667236,3.976593017578125,3.3870156457065543
1995-01-03,H,LANDSAT_5,4.562091827392578,4.33038330078125,4.307218074798584,3.7739717669674255
1995-01-03,I,LANDSAT_5,3.380699634552002,2.684725522994995,3.4131581783294678,2.975937050700463
1995-01-03,L,LANDSAT_5,3.9424538612365723,3.4041731357574463,3.722116231918335,3.11793901369245
1995-01-03,M,LANDSAT_5,4.370741844177246,3.1947662830352783,4.497369766235352,3.4046298830559096
1995-01-03,N,LANDSAT_5,4.305576801300049,3.569708824157715,4.19076681137085,3.4744534839550316
1995-01-03,O,LANDSAT_5,4.336998462677002,3.7032885551452637,4.022955894470215,3.454006120799724
1995-01-03,Q,LANDSAT_5,3.4140970706939697,3.173516035079956,3.2413086891174316,3.0132795274753454
1995-01-19,K,LANDSAT_5,3.5666072368621826,4.529829025268555,4.187106132507324,3.2066793720903393
1995-02-20,A,LANDSAT_5,3.502962350845337,2.807385206222534,3.744035243988037,3.1617483339348498
1995-02-20,B,LANDSAT_5,3.3691365718841553,3.4075701236724854,3.691122055053711,3.3916867753100037
1995-02-20,C,LANDSAT_5,3.6430985927581787,2.9925692081451416,3.800196647644043,3.535594561978453
1995-02-20,D,LANDSAT_5,3.0847718715667725,2.803081512451172,3.3722896575927734,2.9735297634872655
1995-02-20,F,LANDSAT_5,2.9503023624420166,3.2321219444274902,3.4663829803466797,2.817521418452931
1995-02-20,G,LANDSAT_5,3.968836784362793,3.0678865909576416,3.995389938354492,3.670920691125149
1995-02-20,K,LANDSAT_5,3.445214033126831,3.4317779541015625,3.7831592559814453,3.3812054418668893
1995-02-20,L,LANDSAT_5,3.78324031829834,3.4211080074310303,3.940168619155884,3.526243391169821
1995-02-20,M,LANDSAT_5,3.5801262855529785,3.2845547199249268,3.778580665588379,3.3657926332127746
1995-02-20,P,LANDSAT_5,3.8145973682403564,3.325619697570801,3.9422144889831543,3.5719381728404835
1995-02-20,Q,LANDSAT_5,3.3924169540405273,2.8029584884643555,3.5817606449127197,3.160668110325088
1995-03-08,A,LANDSAT_5,2.5987353324890137,2.203810930252075,2.7011878490448,3.153398506197909
1995-03-08,B,LANDSAT_5,2.8468024730682373,2.3451828956604004,2.470728635787964,3.125873293090962
1995-03-08,C,LANDSAT_5,2.759066343307495,2.2591841220855713,2.517813205718994,3.1427118563613887
1995-03-08,D,LANDSAT_5,2.96246075630188,2.403703451156616,2.7185864448547363,3.155554447517711
1995-03-08,E,LANDSAT_5,2.876676082611084,2.2591841220855713,2.517813205718994,3.212690299768369
1995-03-08,F,LANDSAT_5,3.2843017578125,2.5296554565429688,3.045452117919922,3.3037490497029887
1995-03-08,G,LANDSAT_5,3.2632017135620117,2.607774019241333,3.061495065689087,3.4389032357754856
1995-03-08,H,LANDSAT_5,3.315659761428833,2.5296554565429688,3.155592918395996,3.395006788085546
1995-03-08,I,LANDSAT_5,3.312807321548462,2.607774019241333,2.96333909034729,3.384734786830346
1995-03-08,J,LANDSAT_5,3.1971755027770996,2.3900952339172363,2.818516731262207,3.3808893737556844
1995-03-08,K,LANDSAT_5,3.045989513397217,2.203810930252075,2.6768367290496826,3.0870932693814432
1995-03-08,L,LANDSAT_5,3.2273077964782715,2.242126226425171,2.818516731262207,3.2758570477992017
1995-03-08,M,LANDSAT_5,3.3053646087646484,2.5296554565429688,2.9841086864471436,3.2898603539339137
1995-03-08,N,LANDSAT_5,3.3538362979888916,2.7642838954925537,3.0518627166748047,3.5144904182904173
1995-03-08,O,LANDSAT_5,3.02927303314209,2.607774019241333,2.9240779876708984,3.2464831665062035
1995-03-08,P,LANDSAT_5,2.876676082611084,2.2591841220855713,2.517813205718994,3.2154556013450786
1995-03-08,Q,LANDSAT_5,2.866199493408203,2.5296554565429688,2.9240779876708984,3.32820741097713
1995-03-08,R,LANDSAT_5,4.405694484710693,3.0853655338287354,3.7285337448120117,3.696815703999326
1995-03-24,A,LANDSAT_5,3.9150898456573486,3.6291778087615967,3.2320265769958496,3.7821307825876582
1995-03-24,B,LANDSAT_5,3.370313882827759,3.6291778087615967,2.6690382957458496,3.359719091961497
1995-03-24,C,LANDSAT_5,3.6538803577423096,4.517560958862305,3.2556302547454834,3.689723621717694
1995-03-24,D,LANDSAT_5,3.593752145767212,3.6291778087615967,3.070180654525757,3.6601101723886744
1995-03-24,E,LANDSAT_5,3.1727004051208496,4.558618068695068,2.544261932373047,3.424860004456149
1995-03-24,F,LANDSAT_5,3.126849412918091,4.517560958862305,2.776421546936035,3.234005642426408
1995-03-24,G,LANDSAT_5,3.7601847648620605,3.793445110321045,3.173659086227417,3.6669249319969177
1995-03-24,H,LANDSAT_5,3.583339214324951,4.558618068695068,3.2556302547454834,3.72217403768546
1995-03-24,I,LANDSAT_5,3.7829015254974365,4.558618068695068,3.304692268371582,3.558245948148641
1995-03-24,K,LANDSAT_5,3.879680871963501,3.598950147628784,3.094209671020508,3.4864591084606014
1995-03-24,M,LANDSAT_5,3.8288068771362305,3.598950147628784,3.094209671020508,3.5138601530909996
1995-03-24,N,LANDSAT_5,3.465351104736328,3.6291778087615967,3.028907537460327,3.687111343391165
1995-03-24,O,LANDSAT_5,3.429776906967163,3.793445110321045,2.734248161315918,3.4828710775075473
1995-03-24,P,LANDSAT_5,3.14642071723938,4.517560958862305,2.4044747352600098,3.259021606341965
1995-03-24,Q,LANDSAT_5,3.254687547683716,3.793445110321045,2.4221351146698,3.3886339392983027
1995-03-24,R,LANDSAT_5,3.30692195892334,4.558618068695068,2.7881920337677,3.3681950336298216
1995-04-25,B,LANDSAT_5,3.6000266075134277,2.684581756591797,3.14705491065979,3.149010894258416
1995-04-25,C,LANDSAT_5,4.065066337585449,3.4625625610351562,3.3000471591949463,3.3543664166903953
1995-04-25,F,LANDSAT_5,3.493338108062744,2.5269813537597656,3.2654948234558105,3.1303398689093567
1995-04-25,P,LANDSAT_5,3.4608631134033203,2.7593860626220703,3.220524549484253,3.140555185591291
1995-05-11,B,LANDSAT_5,3.6765244007110596,3.59273099899292,3.616342306137085,3.965339757409971
1995-05-11,C,LANDSAT_5,3.647657871246338,3.3581252098083496,3.688145875930786,3.9011215524664347
1995-05-11,D,LANDSAT_5,3.584855318069458,3.327897548675537,3.5428452491760254,3.9302514187046103
1995-05-11,E,LANDSAT_5,3.349138021469116,3.548729658126831,3.3657619953155518,3.8112615012683633
1995-05-11,F,LANDSAT_5,3.3978333473205566,3.59273099899292,3.4654905796051025,3.8427391397049546
1995-05-11,G,LANDSAT_5,3.6051409244537354,3.59273099899292,3.616405725479126,3.795484534788464
1995-05-11,H,LANDSAT_5,3.4173192977905273,3.59273099899292,3.388765573501587,3.713051354734794
1995-05-11,I,LANDSAT_5,3.4585623741149902,3.3703231811523438,3.1829612255096436,3.8094032542570218
1995-05-11,K,LANDSAT_5,3.613232135772705,3.522392511367798,3.651292324066162,3.962831349119424
1995-05-11,M,LANDSAT_5,3.5813980102539062,3.3703231811523438,3.6728265285491943,3.856866996316574
1995-05-11,O,LANDSAT_5,3.6668150424957275,3.59273099899292,3.6654043197631836,3.889298753670283
1995-05-11,P,LANDSAT_5,3.303363561630249,3.4901576042175293,3.206792116165161,3.6896220022580226
1995-05-11,Q,LANDSAT_5,3.3615915775299072,3.59273099899292,3.4192566871643066,3.7335109590353546
1995-05-11,R,LANDSAT_5,3.449530839920044,3.531771659851074,3.800628185272217,4.017676694355151
1995-05-27,A,LANDSAT_5,2.240191698074341,2.405299425125122,3.1061501502990723,2.591100776256099
1995-05-27,B,LANDSAT_5,2.7638304233551025,2.7255232334136963,3.1704633235931396,3.0266119799043154
1995-05-27,C,LANDSAT_5,2.5966885089874268,2.7255232334136963,3.162216901779175,2.867839664226669
1995-05-27,D,LANDSAT_5,2.4888052940368652,2.5437703132629395,3.1541383266448975,3.0011371676575256
1995-05-27,E,LANDSAT_5,3.0368127822875977,3.335071325302124,3.314305543899536,3.068329218931322
1995-05-27,F,LANDSAT_5,2.986471652984619,2.8493130207061768,3.2211878299713135,3.055843410020899
1995-05-27,G,LANDSAT_5,2.8820910453796387,2.794989824295044,3.1823959350585938,3.0191973918491724
1995-05-27,H,LANDSAT_5,3.114327907562256,2.7037134170532227,3.364696741104126,3.2907953739854876
1995-05-27,I,LANDSAT_5,2.7437357902526855,2.914536714553833,3.2300994396209717,3.141447494947006
1995-05-27,J,LANDSAT_5,2.9730780124664307,3.1064891815185547,3.3448891639709473,3.4952717124969515
1995-05-27,K,LANDSAT_5,2.5767710208892822,2.9641127586364746,3.1566691398620605,3.041231698382598
1995-05-27,L,LANDSAT_5,2.9130547046661377,2.9869422912597656,3.4029996395111084,3.370612289099036
1995-05-27,M,LANDSAT_5,2.870497465133667,3.035470485687256,3.309548854827881,3.296762789576418
1995-05-27,N,LANDSAT_5,2.8063583374023438,2.599485397338867,3.108168363571167,3.0418047715700838
1995-05-27,O,LANDSAT_5,2.7533750534057617,2.7750325202941895,3.1484227180480957,2.94975390214478
1995-05-27,P,LANDSAT_5,2.8251070976257324,3.145991086959839,3.133551836013794,2.993582735895347
1995-05-27,Q,LANDSAT_5,2.7412610054016113,2.7750325202941895,3.1484227180480957,2.9503045144705387
1995-05-27,R,LANDSAT_5,2.998703718185425,2.7141010761260986,3.251438617706299,3.2387125980706313
1995-06-28,B,LANDSAT_5,2.9803009033203125,2.978243350982666,3.077988386154175,2.833258485986179
1995-06-28,C,LANDSAT_5,2.8981146812438965,2.922243118286133,2.9695887565612793,2.8511822676786602
1995-06-28,E,LANDSAT_5,3.0264670848846436,3.055858850479126,3.1206777095794678,3.012928121552549
1995-06-28,F,LANDSAT_5,2.673919916152954,3.055858850479126,3.1264891624450684,2.8506868200977395
1995-06-28,G,LANDSAT_5,3.202127695083618,2.978243350982666,3.110164165496826,3.1598479286442354
1995-06-28,H,LANDSAT_5,2.7558653354644775,3.055858850479126,3.079404592514038,3.0364577342221972
1995-06-28,I,LANDSAT_5,2.834632158279419,3.055858850479126,3.079404592514038,2.9790560161147956
1995-06-28,K,LANDSAT_5,2.715409278869629,3.055858850479126,3.079404592514038,3.0083217856353253
1995-06-28,M,LANDSAT_5,2.928866386413574,2.978243350982666,3.077988386154175,2.8482272063885103
1995-06-28,O,LANDSAT_5,2.98643159866333,3.055858850479126,3.0647237300872803,2.9912661835953456
1995-06-28,P,LANDSAT_5,2.8729636669158936,2.9371089935302734,3.113090991973877,2.6848616576054
1995-06-28,Q,LANDSAT_5,2.882431983947754,3.055858850479126,3.079404592514038,2.9375711889694047
1995-06-28,R,LANDSAT_5,3.012831211090088,3.055858850479126,3.079404592514038,2.9866339758616354
1995-07-14,A,LANDSAT_5,2.6753196716308594,3.0359442234039307,3.1137349605560303,3.3670990124108346
1995-07-14,B,LANDSAT_5,2.373253583908081,2.902344226837158,3.2029614448547363,3.0765201508660756
1995-07-14,C,LANDSAT_5,2.6021833419799805,3.62210750579834,3.3922903537750244,3.2507733975288815
1995-07-14,D,LANDSAT_5,2.621332883834839,2.968423843383789,2.958621025085449,3.2847505072708945
1995-07-14,F,LANDSAT_5,2.3040692806243896,3.3370683193206787,3.133979558944702,2.8066540653722125
1995-07-14,G,LANDSAT_5,2.903876781463623,3.3629417419433594,3.226808786392212,3.6726937935388158
1995-07-14,I,LANDSAT_5,2.3765978813171387,3.3787596225738525,3.281773090362549,3.1879661437489837
1995-07-14,J,LANDSAT_5,2.6133086681365967,3.786771059036255,3.3744561672210693,3.615259010741166
1995-07-14,K,LANDSAT_5,2.4952845573425293,2.97880482673645,2.9302518367767334,3.2667735591011464
1995-07-14,L,LANDSAT_5,2.9504098892211914,3.051560640335083,3.1612348556518555,3.1591136941768863
1995-07-14,M,LANDSAT_5,3.0698156356811523,3.261803150177002,3.168940782546997,3.8640718199689648
1995-07-14,R,LANDSAT_5,2.5082645416259766,3.5012974739074707,3.2253849506378174,3.2139842786458104
1995-07-30,A,LANDSAT_5,3.1102840900421143,2.9207751750946045,3.0920121669769287,2.911011430188243
1995-07-30,B,LANDSAT_5,3.170592784881592,2.9207751750946045,3.1776914596557617,2.862012469046338
1995-07-30,C,LANDSAT_5,3.1405014991760254,2.9207751750946045,3.1399049758911133,2.86766113242358
1995-07-30,D,LANDSAT_5,2.848726987838745,2.8431596755981445,2.9959897994995117,2.4936873594028826
1995-07-30,E,LANDSAT_5,3.149962902069092,3.489341974258423,3.3459584712982178,2.883276597922683
1995-07-30,F,LANDSAT_5,3.169250965118408,3.084674596786499,3.278075933456421,2.8827570081521814
1995-07-30,G,LANDSAT_5,3.3624002933502197,3.353255271911621,3.478050708770752,3.1626324550553524
1995-07-30,H,LANDSAT_5,3.08984375,3.150562286376953,3.1797008514404297,3.0979966964458368
1995-07-30,I,LANDSAT_5,2.889592409133911,2.9207751750946045,3.138383388519287,2.6431065482526646
1995-07-30,K,LANDSAT_5,2.6405489444732666,2.9207751750946045,3.201280117034912,2.6424286251281566
1995-07-30,M,LANDSAT_5,2.804880142211914,2.802025318145752,3.0864014625549316,2.8685817561172677
1995-07-30,P,LANDSAT_5,2.9312944412231445,2.9207751750946045,3.112588405609131,2.653199520084398
1995-07-30,Q,LANDSAT_5,2.9312944412231445,2.9207751750946045,3.112588405609131,2.6677092048009166
1995-07-30,R,LANDSAT_5,3.3289668560028076,3.3952527046203613,3.277981758117676,3.122724084669198
1995-08-15,A,LANDSAT_5,2.982649564743042,3.0779221057891846,3.0161876678466797,3.089473928574185
1995-08-15,B,LANDSAT_5,2.827066659927368,3.061460018157959,3.1348633766174316,3.2514040382612195
1995-08-15,C,LANDSAT_5,2.897069215774536,3.061460018157959,3.1348633766174316,3.260069024794046
1995-08-15,E,LANDSAT_5,2.6605846881866455,3.1072616577148438,3.4837446212768555,3.2827910402670253
1995-08-15,F,LANDSAT_5,2.7447268962860107,3.382829427719116,3.1056344509124756,3.352832012368675
1995-08-15,G,LANDSAT_5,2.9265706539154053,2.9552834033966064,3.600973129272461,3.5355294929411785
1995-08-15,H,LANDSAT_5,2.8795325756073,3.358458995819092,3.2053768634796143,3.167424807775911
1995-08-15,I,LANDSAT_5,3.164576292037964,3.0137288570404053,3.0807526111602783,3.1112959253423385
1995-08-15,J,LANDSAT_5,2.904484987258911,3.215064287185669,3.6650748252868652,3.5991056855097328
1995-08-15,K,LANDSAT_5,2.8023622035980225,3.2605159282684326,3.4555435180664062,3.1880648523749877
1995-08-15,L,LANDSAT_5,2.9698307514190674,3.205681324005127,3.2161519527435303,3.3029530109233414
1995-08-15,M,LANDSAT_5,3.0890634059906006,3.358630895614624,3.53671932220459,3.5084690754831205
1995-08-15,N,LANDSAT_5,3.1605546474456787,3.0235989093780518,3.0164430141448975,3.045440492174253
1995-08-15,O,LANDSAT_5,2.992454767227173,3.143145799636841,3.077697515487671,3.0312918676076497
1995-08-15,P,LANDSAT_5,2.893038034439087,3.3750197887420654,3.417800188064575,3.346021401561686
1995-08-15,Q,LANDSAT_5,3.2141218185424805,2.7816500663757324,2.9900310039520264,2.890616452881931
1995-08-15,R,LANDSAT_5,2.5527632236480713,3.2824270725250244,3.735074758529663,3.7807921594224294
1995-11-03,A,LANDSAT_5,3.651923894882202,4.2726969718933105,3.619563102722168,3.249293966496091
1995-11-03,B,LANDSAT_5,3.1678950786590576,3.8374812602996826,3.3451321125030518,2.8991412539671364
1995-11-03,C,LANDSAT_5,3.0097243785858154,3.2970597743988037,3.1445868015289307,2.620424804226359
1995-11-03,D,LANDSAT_5,3.0467751026153564,3.777858018875122,3.3451321125030518,2.881127350847623
1995-11-03,E,LANDSAT_5,3.2989871501922607,3.7119758129119873,3.296308755874634,2.83370809147445
1995-11-03,F,LANDSAT_5,2.9322257041931152,3.65696120262146,3.366760492324829,2.8020380943258294
1995-11-03,G,LANDSAT_5,3.6729743480682373,4.2726969718933105,3.619563102722168,3.2768308780668383
1995-11-03,H,LANDSAT_5,3.4965031147003174,3.7815518379211426,3.2882564067840576,2.9916676443821375
1995-11-03,I,LANDSAT_5,3.426210641860962,3.8806982040405273,3.399134635925293,2.7879624393561278
1995-11-03,J,LANDSAT_5,3.5398499965667725,4.417003154754639,3.7307095527648926,3.3079732938312487
1995-11-03,K,LANDSAT_5,3.783155918121338,4.269003391265869,3.6553027629852295,3.1136436875908187
1995-11-03,L,LANDSAT_5,3.547952175140381,3.7826030254364014,3.495417356491089,3.121853255752101
1995-11-03,M,LANDSAT_5,3.0413057804107666,3.65696120262146,3.296308755874634,2.821948363970807
1995-11-03,N,LANDSAT_5,3.6404354572296143,4.269003391265869,3.6574854850769043,3.136454343281579
1995-11-03,O,LANDSAT_5,3.894223690032959,4.409159183502197,4.060603141784668,3.550971268577345
1995-11-03,P,LANDSAT_5,3.263171672821045,4.3674092292785645,3.5890586376190186,3.277095694910046
1995-11-03,Q,LANDSAT_5,3.199951648712158,3.3566830158233643,3.326735258102417,2.987396127859232
1995-11-03,R,LANDSAT_5,3.0888705253601074,3.65696120262146,3.366760492324829,2.8179002930924115
1995-12-05,A,LANDSAT_5,3.8485772609710693,3.8280837535858154,3.7047007083892822,3.644769230630389
1995-12-05,B,LANDSAT_5,3.823239803314209,4.570373058319092,4.209021091461182,3.485307898293239
1995-12-05,C,LANDSAT_5,3.4802043437957764,3.568587064743042,4.134027004241943,3.785680988528052
1995-12-05,D,LANDSAT_5,3.657477617263794,3.985269069671631,3.8347506523132324,3.4950441382360506
1995-12-05,E,LANDSAT_5,3.92317533493042,3.568587064743042,5.581841468811035,3.655074430953549
1995-12-05,F,LANDSAT_5,3.943662643432617,3.568587064743042,5.581841468811035,3.688504605789721
1995-12-05,G,LANDSAT_5,3.339306592941284,3.568587064743042,4.147076606750488,3.829208817776618
1995-12-05,H,LANDSAT_5,3.533845901489258,3.568587064743042,4.147076606750488,3.8366415366896214
1995-12-05,I,LANDSAT_5,3.943662643432617,3.568587064743042,5.581841468811035,3.677751410084553
1995-12-05,J,LANDSAT_5,4.395116806030273,4.026117324829102,4.412905216217041,3.9909022454868013
1995-12-05,K,LANDSAT_5,3.882866621017456,3.419619560241699,5.600863933563232,3.3518744041926047
1995-12-05,L,LANDSAT_5,3.969650983810425,3.606367588043213,3.6134259700775146,3.576584274894001
1995-12-05,M,LANDSAT_5,3.0115764141082764,3.124631881713867,3.0545618534088135,2.4580914186283445
1995-12-05,N,LANDSAT_5,4.343320846557617,3.568587064743042,5.829845428466797,4.017934834540011
1995-12-05,O,LANDSAT_5,3.852959394454956,3.568587064743042,5.581841468811035,3.8606216601577192
1995-12-05,P,LANDSAT_5,4.216520309448242,3.568587064743042,5.566920280456543,3.9803339247198655
1995-12-05,Q,LANDSAT_5,5.276269912719727,4.387606143951416,5.755809783935547,4.291084553977081
1995-12-05,R,LANDSAT_5,3.905000686645508,3.568587064743042,5.581841468811035,3.700058711535863
1996-02-23,B,LANDSAT_5,2.871957778930664,2.736837387084961,3.2288870811462402,3.00769662415342
1996-02-23,C,LANDSAT_5,4.401063919067383,3.4275400638580322,4.886783123016357,5.204876492788161
1996-02-23,D,LANDSAT_5,3.223310947418213,2.736837387084961,3.4038703441619873,3.5891903861332
1996-02-23,E,LANDSAT_5,3.071404457092285,2.7616865634918213,4.27663516998291,3.524392438434512
1996-02-23,F,LANDSAT_5,2.7848079204559326,2.892153263092041,3.417285919189453,2.8635057216795405
1996-02-23,G,LANDSAT_5,3.1094307899475098,2.678265333175659,3.4038703441619873,3.6324562408884593
1996-02-23,H,LANDSAT_5,3.327134132385254,2.9409828186035156,4.035141944885254,1.357900930671606
1996-02-23,I,LANDSAT_5,2.489442825317383,2.5588300228118896,3.49509334564209,2.5997009254071455
1996-02-23,J,LANDSAT_5,4.013381004333496,3.3938376903533936,4.359866619110107,4.110164118091891
1996-02-23,K,LANDSAT_5,3.1766915321350098,3.228083610534668,3.761181354522705,3.6332128141268183
1996-02-23,L,LANDSAT_5,3.544252872467041,3.321363925933838,3.9810116291046143,3.8254873127356235
1996-02-23,M,LANDSAT_5,2.802548885345459,2.892153263092041,3.417285919189453,2.803577782149032
1996-02-23,N,LANDSAT_5,3.1496291160583496,2.678265333175659,3.60566782951355,3.7147947500144514
1996-02-23,O,LANDSAT_5,3.2560296058654785,3.2317774295806885,3.5587716102600098,3.568190843704271
1996-02-23,P,LANDSAT_5,3.012744426727295,2.7616865634918213,4.441333770751953,3.6159909630133193
1996-02-23,Q,LANDSAT_5,2.485762596130371,2.618457555770874,3.49509334564209,2.6888436777759543
1996-02-23,R,LANDSAT_5,3.097003936767578,3.016571283340454,3.6123571395874023,3.4875662493121724
1996-03-26,A,LANDSAT_5,2.873523712158203,2.7241320610046387,2.860825538635254,4.112750254616753
1996-03-26,B,LANDSAT_5,2.565452814102173,2.7241320610046387,2.7214369773864746,3.753144300135512
1996-03-26,C,LANDSAT_5,2.4068284034729004,2.735361099243164,2.4620397090911865,3.8172647625290317
1996-03-26,D,LANDSAT_5,2.636427640914917,2.7241320610046387,2.6967532634735107,3.8503112589057276
1996-03-26,E,LANDSAT_5,2.412214994430542,3.0779635906219482,2.4620397090911865,3.900686231746702
1996-03-26,F,LANDSAT_5,2.7414262294769287,3.209510326385498,3.1372973918914795,4.095879321040883
1996-03-26,G,LANDSAT_5,2.412214994430542,3.0951950550079346,2.4620397090911865,3.858353562405931
1996-03-26,H,LANDSAT_5,2.4389727115631104,3.0951950550079346,2.462427854537964,3.8626641448548096
1996-03-26,I,LANDSAT_5,2.643984317779541,3.2510499954223633,2.5746707916259766,4.016520279169868
1996-03-26,J,LANDSAT_5,3.0911946296691895,3.138026237487793,3.1417503356933594,4.259956491578967
1996-03-26,K,LANDSAT_5,2.412214994430542,3.1494476795196533,2.87965726852417,3.9010766151265743
1996-03-26,L,LANDSAT_5,2.7302870750427246,2.7241320610046387,2.9168057441711426,4.061400230136783
1996-03-26,M,LANDSAT_5,2.488619327545166,3.1494476795196533,2.87965726852417,3.8931896600383045
1996-03-26,N,LANDSAT_5,2.57112979888916,2.7198500633239746,2.709284543991089,3.899975083635371
1996-03-26,O,LANDSAT_5,2.4399237632751465,2.7181296348571777,2.4867234230041504,3.7319320302075853
1996-03-26,P,LANDSAT_5,3.4017748832702637,3.7232506275177,3.2174875736236572,3.9730459943074976
1996-03-26,Q,LANDSAT_5,2.3706769943237305,2.7181296348571777,2.420766592025757,3.805600528658192
1996-03-26,R,LANDSAT_5,2.8317127227783203,3.138026237487793,2.9022607803344727,4.103001498041402
1996-04-27,A,LANDSAT_5,3.141122579574585,2.387542486190796,3.25050950050354,2.9683326914216153
1996-04-27,C,LANDSAT_5,3.131418466567993,3.040112257003784,3.091806173324585,1.850424976791226
1996-04-27,E,LANDSAT_5,2.9343373775482178,3.0194389820098877,3.4313628673553467,1.6525423568656548
1996-04-27,F,LANDSAT_5,3.2918081283569336,2.2798595428466797,3.4381251335144043,1.6251475575521832
1996-04-27,H,LANDSAT_5,3.372211217880249,3.0803983211517334,3.676074981689453,1.8527109999068259
